score_id,student_id,subject_id,semester,grade,grade_point
17670,334,153,2/I,A,4.0
17671,335,153,2/I,A,4.0
17672,336,153,2/I,F,0.0
17673,337,153,2/I,B+,3.5
17674,338,153,2/I,D,1.0
17675,339,153,2/I,D,1.0
17676,340,153,2/I,A,4.0
17677,341,153,2/I,A,4.0
17678,342,153,2/I,B+,3.5
17679,343,153,2/I,A,4.0
17680,344,153,2/I,A,4.0
17681,345,153,2/I,B,3.0
17682,346,153,2/I,B+,3.5
17683,347,153,2/I,A,4.0
17684,348,153,2/I,C+,2.5
17685,349,153,2/I,B,3.0
17686,350,153,2/I,A,4.0
17687,351,153,2/I,B,3.0
17688,352,153,2/I,B,3.0
17689,353,153,2/I,C+,2.5
17690,354,153,2/I,C,2.0
17691,355,153,2/I,B,3.0
17692,356,153,2/I,C+,2.5
17693,357,153,2/I,A,4.0
17694,358,153,2/I,C+,2.5
17695,359,153,2/I,F,0.0
17696,360,153,2/I,A,4.0
17697,326,154,2/I,A,4.0
17698,327,154,2/I,A,4.0
17699,328,154,2/I,B+,3.5
17700,329,154,2/I,A,4.0
17701,330,154,2/I,A,4.0
17702,331,154,2/I,A,4.0
17703,332,154,2/I,A,4.0
17704,333,154,2/I,A,4.0
17705,334,154,2/I,A,4.0
17706,335,154,2/I,A,4.0
17707,336,154,2/I,F,0.0
17708,337,154,2/I,A,4.0
17709,338,154,2/I,F,0.0
17710,339,154,2/I,B+,3.5
17711,340,154,2/I,A,4.0
17712,341,154,2/I,A,4.0
17713,342,154,2/I,A,4.0
17714,343,154,2/I,A,4.0
17715,344,154,2/I,B+,3.5
17716,345,154,2/I,A,4.0
17717,346,154,2/I,A,4.0
17718,347,154,2/I,A,4.0
17719,348,154,2/I,B+,3.5
17720,349,154,2/I,B+,3.5
17721,350,154,2/I,A,4.0
17722,351,154,2/I,A,4.0
17723,352,154,2/I,C,2.0
17724,353,154,2/I,B,3.0
17725,354,154,2/I,A,4.0
17726,355,154,2/I,C,2.0
17727,356,154,2/I,B+,3.5
17728,357,154,2/I,B+,3.5
17729,358,154,2/I,A,4.0
17730,359,154,2/I,F,0.0
17731,360,154,2/I,A,4.0
17732,326,155,2/I,C+,2.5
17733,327,155,2/I,C,2.0
17734,328,155,2/I,C,2.0
17735,329,155,2/I,C,2.0
17736,330,155,2/I,C,2.0
17737,331,155,2/I,C+,2.5
17738,332,155,2/I,C,2.0
17739,333,155,2/I,C+,2.5
17740,334,155,2/I,C,2.0
17741,335,155,2/I,C+,2.5
17742,336,155,2/I,F,0.0
17743,337,155,2/I,C,2.0
17744,338,155,2/I,F,0.0
17745,339,155,2/I,D+,1.5
17746,340,155,2/I,A,4.0
17747,341,155,2/I,A,4.0
17748,342,155,2/I,D+,1.5
17749,343,155,2/I,A,4.0
17750,344,155,2/I,A,4.0
17751,345,155,2/I,D+,1.5
17752,346,155,2/I,A,4.0
17753,347,155,2/I,A,4.0
17754,348,155,2/I,D+,1.5
17755,349,155,2/I,C,2.0
17756,350,155,2/I,C+,2.5
17757,351,155,2/I,B+,3.5
17758,352,155,2/I,D+,1.5
17759,353,155,2/I,C,2.0
17760,354,155,2/I,C,2.0
17761,355,155,2/I,C,2.0
17762,356,155,2/I,C,2.0
17763,357,155,2/I,C,2.0
17764,358,155,2/I,C,2.0
17765,359,155,2/I,F,0.0
17766,360,155,2/I,A,4.0
17767,326,157,2/I,B+,3.5
17768,327,157,2/I,B,3.0
17769,328,157,2/I,B,3.0
17770,329,157,2/I,C+,2.5
17771,330,157,2/I,B,3.0
17772,331,157,2/I,A,4.0
17773,332,157,2/I,B+,3.5
17774,333,157,2/I,B,3.0
17775,334,157,2/I,B+,3.5
17776,335,157,2/I,A,4.0
17777,336,157,2/I,F,0.0
17778,337,157,2/I,A,4.0
17779,338,157,2/I,C,2.0
17780,339,157,2/I,C,2.0
17781,340,157,2/I,A,4.0
17782,341,157,2/I,A,4.0
17783,342,157,2/I,B,3.0
17784,343,157,2/I,A,4.0
17785,344,157,2/I,A,4.0
17786,345,157,2/I,B,3.0
17787,346,157,2/I,B+,3.5
17788,347,157,2/I,A,4.0
17789,348,157,2/I,D,1.0
17790,349,157,2/I,A,4.0
17791,350,157,2/I,A,4.0
17792,351,157,2/I,D+,1.5
17793,352,157,2/I,C+,2.5
17794,353,157,2/I,C+,2.5
17795,354,157,2/I,B,3.0
17796,355,157,2/I,C,2.0
17797,356,157,2/I,B,3.0
17798,357,157,2/I,B+,3.5
17799,358,157,2/I,C+,2.5
17800,359,157,2/I,F,0.0
17801,360,157,2/I,A,4.0
17802,326,158,2/I,C+,2.5
17803,327,158,2/I,C,2.0
17804,328,158,2/I,C+,2.5
17805,329,158,2/I,B+,3.5
17806,330,158,2/I,C,2.0
17807,331,158,2/I,C,2.0
17808,332,158,2/I,C,2.0
17809,333,158,2/I,C,2.0
17810,334,158,2/I,C,2.0
17811,335,158,2/I,B+,3.5
17812,336,158,2/I,F,0.0
17813,337,158,2/I,C+,2.5
17814,338,158,2/I,F,0.0
17815,339,158,2/I,C,2.0
17816,340,158,2/I,A,4.0
17817,341,158,2/I,A,4.0
17818,342,158,2/I,C,2.0
17819,343,158,2/I,A,4.0
17820,344,158,2/I,A,4.0
17821,345,158,2/I,C+,2.5
17822,346,158,2/I,B,3.0
17823,347,158,2/I,A,4.0
17824,348,158,2/I,A,4.0
17825,349,158,2/I,D,1.0
17826,350,158,2/I,A,4.0
17827,351,158,2/I,B,3.0
17828,352,158,2/I,C,2.0
17829,353,158,2/I,B,3.0
17830,354,158,2/I,B,3.0
17831,355,158,2/I,B,3.0
17832,356,158,2/I,B,3.0
17833,357,158,2/I,A,4.0
17834,358,158,2/I,C,2.0
17835,359,158,2/I,F,0.0
17836,360,158,2/I,A,4.0
17837,326,193,2/I,C,2.0
17838,327,193,2/I,B,3.0
17839,328,193,2/I,C+,2.5
17840,329,193,2/I,C,2.0
17841,330,193,2/I,C,2.0
17842,331,193,2/I,C+,2.5
17843,332,193,2/I,C,2.0
17844,333,193,2/I,C,2.0
17845,334,193,2/I,C+,2.5
17846,335,193,2/I,C+,2.5
17847,336,193,2/I,F,0.0
17848,337,193,2/I,C+,2.5
17849,338,193,2/I,F,0.0
17850,339,193,2/I,C,2.0
17851,340,193,2/I,B+,3.5
17852,341,193,2/I,A,4.0
17853,342,193,2/I,C+,2.5
17854,343,193,2/I,A,4.0
17855,344,193,2/I,A,4.0
17856,345,193,2/I,C,2.0
17857,346,193,2/I,B+,3.5
17858,347,193,2/I,B+,3.5
17859,348,193,2/I,C,2.0
17860,349,193,2/I,D+,1.5
17861,350,193,2/I,B,3.0
17862,351,193,2/I,C,2.0
17863,352,193,2/I,C+,2.5
17864,353,193,2/I,C,2.0
17865,354,193,2/I,C,2.0
17866,355,193,2/I,C+,2.5
17867,356,193,2/I,C,2.0
17868,357,193,2/I,D+,1.5
17869,358,193,2/I,C+,2.5
17870,359,193,2/I,F,0.0
17871,360,193,2/I,B+,3.5
17872,326,159,2/II,A,4.0
17873,327,159,2/II,B,3.0
17874,328,159,2/II,B+,3.5
17875,329,159,2/II,B,3.0
17876,330,159,2/II,B+,3.5
17877,331,159,2/II,B,3.0
17878,332,159,2/II,A,4.0
17879,333,159,2/II,C+,2.5
17880,334,159,2/II,A,4.0
17881,335,159,2/II,A,4.0
17882,336,159,2/II,F,0.0
17883,337,159,2/II,B+,3.5
17884,338,159,2/II,C,2.0
17885,339,159,2/II,D,1.0
17886,340,159,2/II,A,4.0
17887,341,159,2/II,A,4.0
17888,342,159,2/II,A,4.0
17889,343,159,2/II,A,4.0
17890,344,159,2/II,A,4.0
17891,345,159,2/II,A,4.0
17892,346,159,2/II,B,3.0
17893,347,159,2/II,A,4.0
17894,348,159,2/II,B,3.0
17895,349,159,2/II,B,3.0
17896,350,159,2/II,A,4.0
17897,351,159,2/II,B+,3.5
17898,352,159,2/II,A,4.0
17899,353,159,2/II,C,2.0
17900,354,159,2/II,A,4.0
17901,355,159,2/II,C+,2.5
17902,356,159,2/II,B,3.0
17903,357,159,2/II,A,4.0
17904,358,159,2/II,B,3.0
17905,359,159,2/II,F,0.0
17906,360,159,2/II,A,4.0
17907,326,194,2/II,B,3.0
17908,327,194,2/II,B,3.0
17909,328,194,2/II,C,2.0
17910,329,194,2/II,B,3.0
17911,330,194,2/II,C,2.0
17912,331,194,2/II,B,3.0
17913,332,194,2/II,C+,2.5
17914,333,194,2/II,B+,3.5
17915,334,194,2/II,B,3.0
17916,335,194,2/II,B+,3.5
17917,336,194,2/II,F,0.0
17918,337,194,2/II,A,4.0
17919,338,194,2/II,F,0.0
17920,339,194,2/II,F,0.0
17921,340,194,2/II,A,4.0
17922,341,194,2/II,A,4.0
17923,342,194,2/II,B,3.0
17924,343,194,2/II,A,4.0
17925,344,194,2/II,A,4.0
17926,345,194,2/II,B,3.0
17927,346,194,2/II,B+,3.5
17928,347,194,2/II,A,4.0
17929,348,194,2/II,B,3.0
17930,349,194,2/II,C+,2.5
17931,350,194,2/II,A,4.0
17932,351,194,2/II,B+,3.5
17933,352,194,2/II,C+,2.5
17934,353,194,2/II,D,1.0
17935,354,194,2/II,C+,2.5
17936,355,194,2/II,D+,1.5
17937,356,194,2/II,C,2.0
17938,357,194,2/II,B,3.0
17939,358,194,2/II,F,0.0
17940,359,194,2/II,F,0.0
17941,360,194,2/II,C+,2.5
17942,326,195,2/II,C,2.0
17943,327,195,2/II,C,2.0
17944,328,195,2/II,C,2.0
17945,329,195,2/II,D+,1.5
17946,330,195,2/II,D+,1.5
17947,331,195,2/II,B,3.0
17948,332,195,2/II,C+,2.5
17949,333,195,2/II,C,2.0
17950,334,195,2/II,C+,2.5
17951,335,195,2/II,C+,2.5
17952,336,195,2/II,F,0.0
17953,337,195,2/II,C,2.0
17954,338,195,2/II,C,2.0
17955,339,195,2/II,C,2.0
17956,340,195,2/II,A,4.0
17957,341,195,2/II,A,4.0
17958,342,195,2/II,C,2.0
17959,343,195,2/II,A,4.0
17960,344,195,2/II,A,4.0
17961,345,195,2/II,C+,2.5
17962,346,195,2/II,A,4.0
17963,347,195,2/II,A,4.0
17964,348,195,2/II,C,2.0
17965,349,195,2/II,C+,2.5
17966,350,195,2/II,A,4.0
17967,351,195,2/II,C,2.0
17968,352,195,2/II,A,4.0
17969,353,195,2/II,C,2.0
17970,354,195,2/II,B,3.0
17971,355,195,2/II,C+,2.5
17972,356,195,2/II,C,2.0
17973,357,195,2/II,D+,1.5
17974,358,195,2/II,A,4.0
17975,359,195,2/II,F,0.0
17976,360,195,2/II,A,4.0
17977,326,196,2/II,A,4.0
17978,327,196,2/II,C,2.0
17979,328,196,2/II,C,2.0
17980,329,196,2/II,B,3.0
17981,330,196,2/II,D,1.0
17982,331,196,2/II,B+,3.5
17983,332,196,2/II,C+,2.5
17984,333,196,2/II,B+,3.5
17985,334,196,2/II,B,3.0
17986,335,196,2/II,B+,3.5
17987,336,196,2/II,F,0.0
17988,337,196,2/II,C+,2.5
17989,338,196,2/II,C,2.0
17990,339,196,2/II,F,0.0
17991,340,196,2/II,A,4.0
17992,341,196,2/II,A,4.0
17993,342,196,2/II,C,2.0
17994,343,196,2/II,A,4.0
17995,344,196,2/II,A,4.0
17996,345,196,2/II,C,2.0
17997,346,196,2/II,C,2.0
17998,347,196,2/II,A,4.0
17999,348,196,2/II,B+,3.5
18000,349,196,2/II,D,1.0
18001,350,196,2/II,A,4.0
18002,351,196,2/II,C,2.0
18003,352,196,2/II,C,2.0
18004,353,196,2/II,C,2.0
18005,354,196,2/II,D,1.0
18006,355,196,2/II,C+,2.5
18007,356,196,2/II,C+,2.5
18008,357,196,2/II,A,4.0
18009,358,196,2/II,F,0.0
18010,359,196,2/II,F,0.0
18011,360,196,2/II,A,4.0
18012,326,165,2/II,B,3.0
18013,327,165,2/II,B,3.0
18014,328,165,2/II,B,3.0
18015,329,165,2/II,B,3.0
18016,330,165,2/II,B,3.0
18017,331,165,2/II,B,3.0
18018,332,165,2/II,B,3.0
18019,333,165,2/II,B+,3.5
18020,334,165,2/II,B+,3.5
18021,335,165,2/II,B,3.0
18022,336,165,2/II,F,0.0
18023,337,165,2/II,B,3.0
18024,338,165,2/II,F,0.0
18025,339,165,2/II,B,3.0
18026,340,165,2/II,B,3.0
18027,341,165,2/II,A,4.0
18028,342,165,2/II,B+,3.5
18029,343,165,2/II,B+,3.5
18030,344,165,2/II,B,3.0
18031,345,165,2/II,B,3.0
18032,346,165,2/II,B+,3.5
18033,347,165,2/II,B,3.0
18034,348,165,2/II,A,4.0
18035,349,165,2/II,B,3.0
18036,350,165,2/II,B,3.0
18037,351,165,2/II,B+,3.5
18038,352,165,2/II,B,3.0
18039,353,165,2/II,B+,3.5
18040,354,165,2/II,B+,3.5
18041,355,165,2/II,B+,3.5
18042,356,165,2/II,B+,3.5
18043,357,165,2/II,B+,3.5
18044,358,165,2/II,B,3.0
18045,359,165,2/II,F,0.0
18046,326,197,2/II,B,3.0
18047,327,197,2/II,C+,2.5
18048,328,197,2/II,C,2.0
18049,329,197,2/II,C+,2.5
18050,330,197,2/II,C,2.0
18051,331,197,2/II,C+,2.5
18052,332,197,2/II,C+,2.5
18053,333,197,2/II,C+,2.5
18054,334,197,2/II,C+,2.5
18055,335,197,2/II,C,2.0
18056,336,197,2/II,F,0.0
18057,337,197,2/II,C,2.0
18058,338,197,2/II,C+,2.5
18059,339,197,2/II,B,3.0
18060,340,197,2/II,C,2.0
18061,341,197,2/II,A,4.0
18062,342,197,2/II,C+,2.5
18063,343,197,2/II,A,4.0
18064,344,197,2/II,B,3.0
18065,345,197,2/II,C,2.0
18066,346,197,2/II,C,2.0
18067,347,197,2/II,B,3.0
18068,348,197,2/II,A,4.0
18069,349,197,2/II,C,2.0
18070,350,197,2/II,B+,3.5
18071,351,197,2/II,C+,2.5
18072,352,197,2/II,C+,2.5
18073,353,197,2/II,C+,2.5
18074,354,197,2/II,C+,2.5
18075,355,197,2/II,C+,2.5
18076,356,197,2/II,C+,2.5
18077,357,197,2/II,C+,2.5
18078,358,197,2/II,C+,2.5
18079,359,197,2/II,F,0.0
18080,360,197,2/II,A,4.0
18081,326,198,2/II,C+,2.5
18082,327,198,2/II,C,2.0
18083,328,198,2/II,C,2.0
18084,329,198,2/II,C,2.0
18085,330,198,2/II,C+,2.5
18086,331,198,2/II,C+,2.5
18087,332,198,2/II,C,2.0
18088,333,198,2/II,C,2.0
18089,334,198,2/II,C+,2.5
18090,335,198,2/II,B+,3.5
18091,336,198,2/II,F,0.0
18092,337,198,2/II,B+,3.5
18093,338,198,2/II,D,1.0
18094,339,198,2/II,D,1.0
18095,340,198,2/II,A,4.0
18096,341,198,2/II,A,4.0
18097,342,198,2/II,C,2.0
18098,343,198,2/II,A,4.0
18099,344,198,2/II,A,4.0
18100,345,198,2/II,C+,2.5
18101,346,198,2/II,A,4.0
18102,347,198,2/II,A,4.0
18103,348,198,2/II,D+,1.5
18104,349,198,2/II,D+,1.5
18105,350,198,2/II,A,4.0
18106,351,198,2/II,C,2.0
18107,352,198,2/II,D+,1.5
18108,353,198,2/II,C+,2.5
18109,354,198,2/II,C,2.0
18110,355,198,2/II,C,2.0
18111,356,198,2/II,C,2.0
18112,357,198,2/II,A,4.0
18113,358,198,2/II,D+,1.5
18114,359,198,2/II,F,0.0
18115,360,198,2/II,A,4.0
18116,326,199,2/II,D,1.0
18117,327,199,2/II,D,1.0
18118,328,199,2/II,C,2.0
18119,329,199,2/II,D+,1.5
18120,330,199,2/II,D,1.0
18121,331,199,2/II,D,1.0
18122,332,199,2/II,D+,1.5
18123,333,199,2/II,D,1.0
18124,334,199,2/II,C,2.0
18125,335,199,2/II,B,3.0
18126,336,199,2/II,F,0.0
18127,337,199,2/II,D+,1.5
18128,338,199,2/II,F,0.0
18129,339,199,2/II,F,0.0
18130,340,199,2/II,A,4.0
18131,341,199,2/II,A,4.0
18132,342,199,2/II,D+,1.5
18133,343,199,2/II,A,4.0
18134,344,199,2/II,B,3.0
18135,345,199,2/II,C,2.0
18136,346,199,2/II,C,2.0
18137,347,199,2/II,B,3.0
18138,348,199,2/II,B,3.0
18139,349,199,2/II,D,1.0
18140,350,199,2/II,A,4.0
18141,351,199,2/II,C+,2.5
18142,352,199,2/II,D+,1.5
18143,353,199,2/II,D,1.0
18144,354,199,2/II,C,2.0
18145,355,199,2/II,C,2.0
18146,356,199,2/II,B,3.0
18147,357,199,2/II,C,2.0
18148,358,199,2/II,F,0.0
18149,359,199,2/II,F,0.0
18150,360,199,2/II,A,4.0
18151,326,166,3/I,C+,2.5
18152,327,166,3/I,C+,2.5
18153,328,166,3/I,B,3.0
18154,329,166,3/I,C,2.0
18155,330,166,3/I,B,3.0
18156,331,166,3/I,B+,3.5
18157,332,166,3/I,C+,2.5
18158,333,166,3/I,C+,2.5
18159,334,166,3/I,C+,2.5
18160,335,166,3/I,C+,2.5
18161,336,166,3/I,F,0.0
18162,337,166,3/I,C+,2.5
18163,338,166,3/I,F,0.0
18164,339,166,3/I,F,0.0
18165,340,166,3/I,B+,3.5
18166,341,166,3/I,A,4.0
18167,342,166,3/I,C+,2.5
18168,343,166,3/I,B+,3.5
18169,344,166,3/I,B+,3.5
18170,345,166,3/I,F,0.0
18171,346,166,3/I,C+,2.5
18172,347,166,3/I,B,3.0
18173,348,166,3/I,C+,2.5
18174,349,166,3/I,C,2.0
18175,350,166,3/I,A,4.0
18176,351,166,3/I,C+,2.5
18177,352,166,3/I,C,2.0
18178,353,166,3/I,C+,2.5
18179,354,166,3/I,C,2.0
18180,355,166,3/I,C,2.0
18181,356,166,3/I,C+,2.5
18182,357,166,3/I,C+,2.5
18183,358,166,3/I,F,0.0
18184,359,166,3/I,F,0.0
18185,360,166,3/I,A,4.0
18186,326,200,3/I,A,4.0
18187,327,200,3/I,B+,3.5
18188,328,200,3/I,A,4.0
18189,329,200,3/I,C,2.0
18190,330,200,3/I,B+,3.5
18191,331,200,3/I,C,2.0
18192,332,200,3/I,B+,3.5
18193,333,200,3/I,C,2.0
18194,334,200,3/I,A,4.0
18195,335,200,3/I,A,4.0
18196,336,200,3/I,F,0.0
18197,337,200,3/I,A,4.0
18198,338,200,3/I,F,0.0
18199,339,200,3/I,F,0.0
18200,340,200,3/I,B+,3.5
18201,341,200,3/I,A,4.0
18202,342,200,3/I,A,4.0
18203,343,200,3/I,B+,3.5
18204,344,200,3/I,A,4.0
18205,345,200,3/I,B+,3.5
18206,346,200,3/I,A,4.0
18207,347,200,3/I,C+,2.5
18208,348,200,3/I,F,0.0
18209,349,200,3/I,B,3.0
18210,350,200,3/I,D,1.0
18211,351,200,3/I,B,3.0
18212,352,200,3/I,B,3.0
18213,353,200,3/I,C,2.0
18214,354,200,3/I,A,4.0
18215,355,200,3/I,D,1.0
18216,356,200,3/I,B,3.0
18217,357,200,3/I,B,3.0
18218,358,200,3/I,C,2.0
18219,359,200,3/I,F,0.0
18220,360,200,3/I,C+,2.5
18221,326,201,3/I,B,3.0
18222,327,201,3/I,C+,2.5
18223,328,201,3/I,C+,2.5
18224,329,201,3/I,C+,2.5
18225,330,201,3/I,A,4.0
18226,331,201,3/I,C+,2.5
18227,332,201,3/I,C+,2.5
18228,333,201,3/I,C+,2.5
18229,334,201,3/I,C+,2.5
18230,335,201,3/I,C+,2.5
18231,336,201,3/I,F,0.0
18232,337,201,3/I,C+,2.5
18233,338,201,3/I,C+,2.5
18234,339,201,3/I,C+,2.5
18235,340,201,3/I,A,4.0
18236,341,201,3/I,A,4.0
18237,342,201,3/I,C+,2.5
18238,343,201,3/I,A,4.0
18239,344,201,3/I,A,4.0
18240,345,201,3/I,C+,2.5
18241,346,201,3/I,B+,3.5
18242,347,201,3/I,A,4.0
18243,348,201,3/I,C+,2.5
18244,349,201,3/I,C+,2.5
18245,350,201,3/I,B+,3.5
18246,351,201,3/I,C+,2.5
18247,352,201,3/I,C+,2.5
18248,353,201,3/I,C+,2.5
18249,354,201,3/I,C+,2.5
18250,355,201,3/I,C+,2.5
18251,356,201,3/I,A,4.0
18252,357,201,3/I,A,4.0
18253,358,201,3/I,C+,2.5
18254,359,201,3/I,F,0.0
18255,360,201,3/I,B+,3.5
18256,326,202,3/I,B,3.0
18257,327,202,3/I,C+,2.5
18258,328,202,3/I,B+,3.5
18259,329,202,3/I,C+,2.5
18260,330,202,3/I,C+,2.5
18261,331,202,3/I,B,3.0
18262,332,202,3/I,B,3.0
18263,333,202,3/I,B,3.0
18264,334,202,3/I,B,3.0
18265,335,202,3/I,A,4.0
18266,336,202,3/I,F,0.0
18267,337,202,3/I,B+,3.5
18268,338,202,3/I,D,1.0
18269,339,202,3/I,D+,1.5
18270,340,202,3/I,A,4.0
18271,341,202,3/I,A,4.0
18272,342,202,3/I,B+,3.5
18273,343,202,3/I,C,2.0
18274,344,202,3/I,C+,2.5
18275,345,202,3/I,B,3.0
18276,346,202,3/I,B,3.0
18277,347,202,3/I,C+,2.5
18278,348,202,3/I,D,1.0
18279,349,202,3/I,C,2.0
18280,350,202,3/I,B,3.0
18281,351,202,3/I,C,2.0
18282,352,202,3/I,D,1.0
18283,353,202,3/I,D+,1.5
18284,354,202,3/I,C,2.0
18285,355,202,3/I,D,1.0
18286,356,202,3/I,D,1.0
18287,357,202,3/I,C,2.0
18288,358,202,3/I,C+,2.5
18289,359,202,3/I,F,0.0
18290,360,202,3/I,A,4.0
18291,326,203,3/I,B,3.0
18292,327,203,3/I,C,2.0
18293,328,203,3/I,B,3.0
18294,329,203,3/I,B,3.0
18295,330,203,3/I,D+,1.5
18296,331,203,3/I,B,3.0
18297,332,203,3/I,C+,2.5
18298,333,203,3/I,C+,2.5
18299,334,203,3/I,D+,1.5
18300,335,203,3/I,B,3.0
18301,336,203,3/I,F,0.0
18302,337,203,3/I,C+,2.5
18303,338,203,3/I,D+,1.5
18304,339,203,3/I,C+,2.5
18305,340,203,3/I,A,4.0
18306,341,203,3/I,A,4.0
18307,342,203,3/I,C,2.0
18308,343,203,3/I,A,4.0
18309,344,203,3/I,B+,3.5
18310,345,203,3/I,B,3.0
18311,346,203,3/I,C+,2.5
18312,347,203,3/I,A,4.0
18313,348,203,3/I,C,2.0
18314,349,203,3/I,C+,2.5
18315,350,203,3/I,B,3.0
18316,351,203,3/I,C+,2.5
18317,352,203,3/I,B+,3.5
18318,353,203,3/I,A,4.0
18319,354,203,3/I,C,2.0
18320,355,203,3/I,B+,3.5
18321,356,203,3/I,C+,2.5
18322,357,203,3/I,B,3.0
18323,358,203,3/I,C,2.0
18324,359,203,3/I,F,0.0
18325,360,203,3/I,A,4.0
18326,326,171,3/I,A,4.0
18327,327,171,3/I,A,4.0
18328,328,171,3/I,D,1.0
18329,329,171,3/I,B+,3.5
18330,330,171,3/I,C+,2.5
18331,331,171,3/I,A,4.0
18332,332,171,3/I,B+,3.5
18333,333,171,3/I,A,4.0
18334,334,171,3/I,B,3.0
18335,335,171,3/I,B+,3.5
18336,336,171,3/I,F,0.0
18337,337,171,3/I,B+,3.5
18338,338,171,3/I,F,0.0
18339,339,171,3/I,F,0.0
18340,340,171,3/I,B,3.0
18341,341,171,3/I,B+,3.5
18342,342,171,3/I,B+,3.5
18343,343,171,3/I,A,4.0
18344,344,171,3/I,A,4.0
18345,345,171,3/I,B,3.0
18346,346,171,3/I,B+,3.5
18347,347,171,3/I,B+,3.5
18348,348,171,3/I,C,2.0
18349,349,171,3/I,B,3.0
18350,350,171,3/I,C,2.0
18351,351,171,3/I,A,4.0
18352,352,171,3/I,C,2.0
18353,353,171,3/I,C,2.0
18354,354,171,3/I,C,2.0
18355,355,171,3/I,C,2.0
18356,356,171,3/I,B+,3.5
18357,357,171,3/I,A,4.0
18358,358,171,3/I,C,2.0
18359,359,171,3/I,F,0.0
18360,360,171,3/I,A,4.0
18361,326,204,3/I,C,2.0
18362,327,204,3/I,C+,2.5
18363,328,204,3/I,C,2.0
18364,329,204,3/I,A,4.0
18365,330,204,3/I,B,3.0
18366,331,204,3/I,C,2.0
18367,332,204,3/I,B+,3.5
18368,333,204,3/I,C,2.0
18369,334,204,3/I,C,2.0
18370,335,204,3/I,A,4.0
18371,336,204,3/I,F,0.0
18372,337,204,3/I,A,4.0
18373,338,204,3/I,F,0.0
18374,339,204,3/I,F,0.0
18375,340,204,3/I,A,4.0
18376,341,204,3/I,A,4.0
18377,342,204,3/I,C,2.0
18378,343,204,3/I,A,4.0
18379,344,204,3/I,A,4.0
18380,345,204,3/I,C,2.0
18381,346,204,3/I,A,4.0
18382,347,204,3/I,A,4.0
18383,348,204,3/I,A,4.0
18384,349,204,3/I,B,3.0
18385,350,204,3/I,A,4.0
18386,351,204,3/I,B,3.0
18387,352,204,3/I,D+,1.5
18388,353,204,3/I,C,2.0
18389,354,204,3/I,C,2.0
18390,355,204,3/I,C,2.0
18391,356,204,3/I,C,2.0
18392,357,204,3/I,A,4.0
18393,358,204,3/I,C,2.0
18394,359,204,3/I,F,0.0
18395,360,204,3/I,A,4.0
18396,326,205,3/II,A,4.0
18397,327,205,3/II,A,4.0
18398,328,205,3/II,B,3.0
18399,329,205,3/II,B+,3.5
18400,330,205,3/II,B+,3.5
18401,331,205,3/II,B+,3.5
18402,332,205,3/II,B+,3.5
18403,333,205,3/II,B+,3.5
18404,334,205,3/II,B+,3.5
18405,335,205,3/II,A,4.0
18406,336,205,3/II,F,0.0
18407,337,205,3/II,A,4.0
18408,338,205,3/II,C,2.0
18409,339,205,3/II,B+,3.5
18410,340,205,3/II,A,4.0
18411,341,205,3/II,A,4.0
18412,342,205,3/II,B+,3.5
18413,343,205,3/II,B+,3.5
18414,344,205,3/II,A,4.0
18415,345,205,3/II,B+,3.5
18416,346,205,3/II,B,3.0
18417,347,205,3/II,A,4.0
18418,348,205,3/II,A,4.0
18419,349,205,3/II,B,3.0
18420,350,205,3/II,A,4.0
18421,351,205,3/II,B,3.0
18422,352,205,3/II,C,2.0
18423,353,205,3/II,C,2.0
18424,354,205,3/II,C,2.0
18425,355,205,3/II,C,2.0
18426,356,205,3/II,B+,3.5
18427,357,205,3/II,B,3.0
18428,358,205,3/II,F,0.0
18429,359,205,3/II,F,0.0
18430,360,205,3/II,A,4.0
18431,326,206,3/II,B+,3.5
18432,327,206,3/II,B+,3.5
18433,328,206,3/II,B+,3.5
18434,329,206,3/II,B+,3.5
18435,330,206,3/II,A,4.0
18436,331,206,3/II,B,3.0
18437,332,206,3/II,B+,3.5
18438,333,206,3/II,A,4.0
18439,334,206,3/II,B+,3.5
18440,335,206,3/II,B+,3.5
18441,336,206,3/II,F,0.0
18442,337,206,3/II,B+,3.5
18443,338,206,3/II,F,0.0
18444,339,206,3/II,B,3.0
18445,340,206,3/II,A,4.0
18446,341,206,3/II,A,4.0
18447,342,206,3/II,B+,3.5
18448,343,206,3/II,A,4.0
18449,344,206,3/II,B+,3.5
18450,345,206,3/II,B+,3.5
18451,346,206,3/II,A,4.0
18452,347,206,3/II,A,4.0
18453,348,206,3/II,A,4.0
18454,349,206,3/II,B,3.0
18455,350,206,3/II,A,4.0
18456,351,206,3/II,B,3.0
18457,352,206,3/II,B+,3.5
18458,353,206,3/II,A,4.0
18459,354,206,3/II,B+,3.5
18460,355,206,3/II,B+,3.5
18461,356,206,3/II,B+,3.5
18462,357,206,3/II,A,4.0
18463,358,206,3/II,B+,3.5
18464,359,206,3/II,F,0.0
18465,360,206,3/II,A,4.0
18466,326,207,3/II,B+,3.5
18467,327,207,3/II,B+,3.5
18468,328,207,3/II,B+,3.5
18469,329,207,3/II,B+,3.5
18470,330,207,3/II,B+,3.5
18471,331,207,3/II,B+,3.5
18472,332,207,3/II,A,4.0
18473,333,207,3/II,B+,3.5
18474,334,207,3/II,B+,3.5
18475,335,207,3/II,A,4.0
